id,site_id,date,Ta,SR,DY,pp,RH,wind,Flow,SF,W_area,W_elev,W_slp,str_len,str_slp,str_azt,str_wd,str_sins,FRS,URB,WET,CROP,SRB,S_Lat,S_Long,S_elev,S_mar,hg_c,hg_d,hg_b,hg_cd,dc_1,dc_2,dc_3,dc_4,aws_150,Tr_hr,Tr_hl,Tw
3,1925,8/3/1999,21.22058296,26.463,0.960149874,0,0.547,1.904,,0.101,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.61
3,1925,8/4/1999,21.78186035,26.644,0.957715543,0,0.633,2.7,,0.101,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.99
3,1925,8/5/1999,21.38111115,17.89,0.955210651,0.005874904,0.735,1.904,,0.101,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.78
3,1925,8/6/1999,20.0969677,6.774,0.952635381,0.171788201,0.838,1.314,,0.102,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.41
3,1925,8/7/1999,18.1086216,6.555,0.949989923,6.785957813,0.917,1.475,,0.102,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,18.73
3,1925,8/8/1999,16.56525993,23.01,0.947274472,8.040866852,0.742,0.939,,0.102,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,18.39
3,1925,8/9/1999,19.090065,26.008,0.944489229,0,0.67,1.69,,0.103,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,18.92
3,1925,8/10/1999,21.45947456,24.317,0.941634398,0,0.642,2.289,,0.103,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.85
3,1925,8/11/1999,21.99843788,6.073,0.938710189,0,0.758,1.283,,0.103,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.43
3,1925,8/12/1999,15.95183563,15.235,0.935716819,0,0.75,1.1,,0.104,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,18.23
3,1925,8/13/1999,18.1513958,12.517,0.932654508,0.011749839,0.736,1.113,,0.104,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,18.11
3,1925,8/14/1999,16.67566681,18.454,0.92952348,1.907171965,0.823,1.189,,0.104,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,17.68
3,1925,8/15/1999,15.96709824,16.238,0.926323968,2.416440964,0.786,0.84,,0.104,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,17.3
3,1925,8/16/1999,17.23539925,23.8,0.923056207,0,0.7,0.988,,0.105,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,17.58
3,1925,8/17/1999,21.14108658,24.732,0.919720437,0,0.679,1.587,,0.105,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,18.72
3,1925,8/18/1999,22.9440918,8.478,0.916316904,0,0.819,1.574,,0.105,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,18.99
3,1925,8/19/1999,18.18976593,19.761,0.91284586,0,0.705,1.305,,0.106,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,18.77
3,1925,8/20/1999,20.07613945,21.307,0.909307559,0,0.735,1.551,,0.106,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,18.89
3,1925,8/21/1999,20.21930695,22.276,0.905702263,0,0.677,1.305,,0.106,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.06
3,1925,8/22/1999,18.96577644,24.634,0.902030237,0,0.55,1.86,,0.107,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,18.89
3,1925,8/23/1999,20.95883369,24.24,0.898291752,0,0.481,1.623,,0.107,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.23
3,1925,8/24/1999,23.20186234,23.012,0.894487082,0,0.535,1.779,,0.107,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.85
3,1925,8/25/1999,22.16085815,22.895,0.890616509,0,0.699,1.462,,0.108,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,20.01
3,1925,8/26/1999,20.68177605,23.642,0.886680318,0,0.607,2.074,,0.108,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.64
3,1925,8/27/1999,21.12674522,18.574,0.882678798,0,0.635,0.885,,0.108,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.75
3,1925,8/28/1999,22.3154583,18.438,0.878612245,0,0.682,1.748,,0.109,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.99
3,1925,8/29/1999,21.56362724,6.872,0.874480958,0,0.747,2.28,,0.109,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,19.27
3,1925,8/30/1999,15.11561584,12.62,0.870285241,0.013711821,0.647,1.77,,0.109,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,17.35
3,1925,8/31/1999,13.62375259,15.358,0.866025404,1.500842094,0.782,1.587,,0.11,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,16
3,1925,9/1/1999,12.25104618,22.787,0.86170176,0,0.666,1.167,,0.11,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,15.23
3,1925,9/2/1999,14.83085537,22.32,0.857314628,0,0.522,1.757,,0.111,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,15.37
3,1925,9/3/1999,17.109869,22.371,0.852864331,0,0.506,1.135,,0.111,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,15.8
3,1925,9/4/1999,18.3063488,19.701,0.848351198,0,0.59,0.849,,0.111,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,16.19
3,1925,9/5/1999,18.69070053,17.68,0.84377556,0,0.697,1.1,,0.112,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,16.39
3,1925,9/6/1999,16.78292847,18.933,0.839137755,0,0.646,2.007,,0.112,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,16.36
3,1925,9/7/1999,14.17497253,21.733,0.834438124,0,0.58,1.963,,0.113,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,15.55
3,1925,9/8/1999,15.82531834,21.019,0.829677014,0,0.467,1.802,,0.113,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,15.67
3,1925,9/9/1999,19.79939651,20.869,0.824854775,0,0.64,2.687,,0.114,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,15.91
3,1925,9/10/1999,15.46546841,21.061,0.819971763,0,0.626,2.016,,0.114,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,15.22
3,1925,9/11/1999,14.73187733,20.899,0.815028338,0,0.463,2.517,,0.114,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,15.41
3,1925,9/12/1999,18.57447433,21.081,0.810024863,0,0.325,2.79,,0.115,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,15.58
3,1925,9/13/1999,20.59173012,20.231,0.804961708,0,0.375,1.144,,0.115,386.99,218.49,10.45,34.1,5.344,211.443,46.2,1.08,194734,27302,7599,77190,122613,45.539,-123.041,45.33,71.8,297479,21620,45053,65286,189598,26258,152934,60648,969.97,13.1,11.4,15.85
4,2028,6/23/1999,16.88708305,22.735,0.997643232,0.109512269,0.731,1.144,,0.021,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,18.58
4,2028,6/24/1999,19.66875076,10.681,0.998195433,1.39904201,0.818,1.395,,0.021,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,18.57
4,2028,6/25/1999,13.56159019,9.719,0.99867409,5.075030327,0.804,1.963,,0.021,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,15.96
4,2028,6/26/1999,12.92658615,12.161,0.999079167,2.208823442,0.735,0.849,,0.021,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,14.9
4,2028,6/27/1999,12.43277645,21.228,0.999410634,0,0.697,1.328,,0.021,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,14.71
4,2028,6/28/1999,12.91603279,14.66,0.999668468,0,0.8,0.966,,0.021,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,14.68
4,2028,6/29/1999,14.48713589,19.935,0.999852648,0,0.698,0.863,,0.021,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,15.48
4,2028,6/30/1999,19.29199409,13.641,0.999963161,0,0.741,1.551,,0.022,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,16.51
4,2028,7/1/1999,17.2189846,16.518,1,0.008590132,0.702,1.453,,0.022,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,16.39
4,2028,7/2/1999,13.91004086,19.03,0.999963161,0.114053354,0.736,1.211,,0.022,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,15.25
4,2028,7/3/1999,12.54688835,12.128,0.999852648,2.774687767,0.851,0.872,,0.022,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,14.48
4,2028,7/4/1999,12.76069927,16.513,0.999668468,5.292759418,0.802,1.305,,0.022,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,15.11
4,2028,7/5/1999,14.13341331,30.496,0.999410634,0,0.645,1.609,,0.022,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,16
4,2028,7/6/1999,18.68713188,25.992,0.999079167,1.118139267,0.719,1.462,,0.022,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,17.94
4,2028,7/7/1999,17.49677658,18.172,0.99867409,0.000916542,0.739,1.904,,0.022,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,17.29
4,2028,7/8/1999,13.89102459,29.732,0.998195433,0,0.605,2.074,,0.022,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,17
4,2028,7/9/1999,18.48742294,28.834,0.997643232,0,0.487,1.328,,0.022,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,18.3
4,2028,7/10/1999,22.2196312,29.129,0.997017526,0,0.482,1.484,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.11
4,2028,7/11/1999,21.06228447,29.925,0.996318363,0,0.433,1.904,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19
4,2028,7/12/1999,20.87195396,29.98,0.995545794,0,0.506,2.539,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.44
4,2028,7/13/1999,20.61341095,29.585,0.994699876,0,0.564,2.982,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.15
4,2028,7/14/1999,18.18502998,17.705,0.99378067,0,0.664,1.587,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,17.37
4,2028,7/15/1999,15.05728245,26.082,0.992788245,0,0.65,0.997,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,17.79
4,2028,7/16/1999,18.59711456,14.842,0.991722674,0,0.727,1.6,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,17.61
4,2028,7/17/1999,15.68623924,14.822,0.990584035,0,0.772,0.975,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,16.57
4,2028,7/18/1999,13.99312115,28.948,0.989372413,0,0.685,1.507,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,16.76
4,2028,7/19/1999,18.31095314,28.925,0.988087896,0,0.533,1.542,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,18.72
4,2028,7/20/1999,23.02371597,25.827,0.986730579,0,0.655,1.529,,0.023,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.82
4,2028,7/21/1999,21.24239731,19.54,0.985300563,0,0.726,1.113,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.23
4,2028,7/22/1999,18.30277443,28.263,0.983797952,0,0.652,1.431,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.42
4,2028,7/23/1999,20.82769012,28.168,0.982222857,0,0.558,1.869,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.59
4,2028,7/24/1999,20.42059135,12.441,0.980575394,0,0.758,1.869,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,18.25
4,2028,7/25/1999,15.78991318,26.261,0.978855685,0,0.596,2.141,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,17.74
4,2028,7/26/1999,17.49671745,28.254,0.977063856,0,0.587,1.667,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,18.19
4,2028,7/27/1999,20.08254433,27.37,0.97520004,0,0.531,1.247,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.15
4,2028,7/28/1999,22.50768662,27.288,0.973264374,0,0.538,1.623,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,20.34
4,2028,7/29/1999,22.50779724,22.955,0.971256999,0,0.693,1.77,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.84
4,2028,7/30/1999,19.68954659,26.558,0.969178065,0,0.681,1.824,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.78
4,2028,7/31/1999,19.56365395,26.633,0.967027725,0,0.699,1.52,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.92
4,2028,8/1/1999,19.79603767,20.837,0.964806136,0,0.705,1.404,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.28
4,2028,8/2/1999,18.51674652,26.013,0.962513463,0,0.612,1.18,,0.024,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.41
4,2028,8/3/1999,21.18829346,26.463,0.960149874,0,0.547,1.904,,0.025,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,20.16
4,2028,8/4/1999,21.74104881,26.644,0.957715543,0,0.633,2.7,,0.025,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,20.32
4,2028,8/5/1999,21.23062325,17.89,0.955210651,0,0.735,1.904,,0.025,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.85
4,2028,8/6/1999,20.08848763,6.774,0.952635381,0.040666178,0.838,1.314,,0.025,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.6
4,2028,8/7/1999,18.04234505,6.555,0.949989923,6.085816383,0.917,1.475,,0.025,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,18.62
4,2028,8/8/1999,16.43424225,23.01,0.947274472,8.137054443,0.742,0.939,,0.025,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,18.63
4,2028,8/9/1999,19.21965408,26.008,0.944489229,0,0.67,1.69,,0.025,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.5
4,2028,8/10/1999,21.43185806,24.317,0.941634398,0,0.642,2.289,,0.025,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,20.39
4,2028,8/11/1999,22.06242371,6.073,0.938710189,0,0.758,1.283,,0.025,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,19.4
4,2028,8/12/1999,15.85967064,15.235,0.935716819,0,0.75,1.1,,0.025,200.34,195.33,11.03,30.8,4.798,143.311,31.5,1.077,101687,14626,4188,32605,69220,45.576,-123.093,48.84,67.4,98730,3721,98315,21560,69916,10973,127128,14308,1036.28,7.2,5.7,18.37
